epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,9291.41,1.06266,0.68935,1.17182,0.86339,0.81099,0.87542,0.71719,0.70258,0.35076,0.93457,0.0025255,0.0025255,0.0025255
153,9352.46,1.06061,0.67887,1.16901,0.86346,0.81126,0.87458,0.71715,0.70083,0.34956,0.93374,0.002476,0.002476,0.002476
154,9413.46,1.05237,0.68189,1.16406,0.86327,0.81127,0.87611,0.71948,0.69922,0.34939,0.93298,0.0024265,0.0024265,0.0024265
155,9474.77,1.05728,0.68637,1.16933,0.86291,0.81152,0.87808,0.72151,0.69777,0.34832,0.93281,0.002377,0.002377,0.002377
156,9535.62,1.05004,0.68018,1.16533,0.86429,0.81153,0.87818,0.72211,0.69587,0.34862,0.93194,0.0023275,0.0023275,0.0023275
157,9596.48,1.05034,0.67243,1.16136,0.86403,0.81179,0.87832,0.72248,0.69466,0.3482,0.93144,0.002278,0.002278,0.002278
158,9657.53,1.05433,0.67972,1.16833,0.86411,0.81179,0.87877,0.72293,0.69319,0.34748,0.93092,0.0022285,0.0022285,0.0022285
159,9719.37,1.05564,0.68721,1.17078,0.86636,0.7966,0.8798,0.72358,0.69111,0.34672,0.92997,0.002179,0.002179,0.002179
160,9781.16,1.05089,0.67709,1.16569,0.86588,0.79483,0.87991,0.72358,0.69036,0.34602,0.92982,0.0021295,0.0021295,0.0021295
161,9841.98,1.04567,0.67809,1.16568,0.86632,0.79262,0.8792,0.72363,0.68885,0.34531,0.92919,0.00208,0.00208,0.00208
162,9903.18,1.04229,0.66746,1.1615,0.86807,0.78955,0.87825,0.72262,0.68706,0.3447,0.92862,0.0020305,0.0020305,0.0020305
163,9964.06,1.04674,0.67201,1.16665,0.87531,0.79013,0.87852,0.72327,0.68559,0.34403,0.92757,0.001981,0.001981,0.001981
164,10025.1,1.03957,0.67244,1.15958,0.87927,0.79006,0.87815,0.72283,0.68386,0.34291,0.92694,0.0019315,0.0019315,0.0019315
165,10086.2,1.0375,0.66562,1.15888,0.90463,0.78657,0.87788,0.72375,0.68247,0.34248,0.92643,0.001882,0.001882,0.001882
166,10146.7,1.03672,0.67188,1.15769,0.90075,0.78657,0.87871,0.7261,0.68072,0.34176,0.9256,0.0018325,0.0018325,0.0018325
167,10207.8,1.04188,0.67363,1.16192,0.89686,0.78657,0.87885,0.72626,0.67955,0.34094,0.92525,0.001783,0.001783,0.001783
168,10269.3,1.03757,0.66647,1.15887,0.8753,0.78903,0.87845,0.72633,0.67797,0.33983,0.92453,0.0017335,0.0017335,0.0017335
169,10330.3,1.03319,0.672,1.15551,0.88352,0.7885,0.87734,0.72577,0.67649,0.33942,0.92446,0.001684,0.001684,0.001684
170,10390.9,1.0316,0.65824,1.1531,0.88318,0.78832,0.87753,0.72639,0.67525,0.3378,0.92412,0.0016345,0.0016345,0.0016345
171,10451.9,1.02951,0.65503,1.14798,0.88004,0.78881,0.87857,0.72738,0.67383,0.33756,0.92369,0.001585,0.001585,0.001585
172,10513,1.0381,0.66375,1.15211,0.88807,0.78779,0.87988,0.72869,0.67224,0.3365,0.92272,0.0015355,0.0015355,0.0015355
173,10574,1.03059,0.66216,1.14987,0.89384,0.78766,0.88024,0.72924,0.67055,0.33676,0.92204,0.001486,0.001486,0.001486
174,10634.3,1.03145,0.66395,1.15538,0.89738,0.78731,0.88039,0.72935,0.66916,0.33574,0.92128,0.0014365,0.0014365,0.0014365
175,10694.8,1.02878,0.66082,1.15083,0.90232,0.78731,0.88036,0.7294,0.66802,0.3352,0.92088,0.001387,0.001387,0.001387
176,10754.8,1.02243,0.65942,1.14649,0.94867,0.78465,0.88006,0.73246,0.66638,0.33472,0.92007,0.0013375,0.0013375,0.0013375
177,10815.9,1.01828,0.65388,1.14801,0.89291,0.78806,0.8839,0.73562,0.66493,0.3339,0.91969,0.001288,0.001288,0.001288
178,10877.1,1.01923,0.65111,1.14889,0.89286,0.80388,0.88351,0.73383,0.66329,0.3336,0.91933,0.0012385,0.0012385,0.0012385
179,10938.4,1.02406,0.65464,1.1439,0.89371,0.80449,0.88427,0.73229,0.66208,0.33244,0.91869,0.001189,0.001189,0.001189
180,10999.3,1.0202,0.65706,1.14442,0.89466,0.80447,0.88426,0.73469,0.66056,0.33205,0.91811,0.0011395,0.0011395,0.0011395
181,11060.7,1.01835,0.65745,1.14709,0.89523,0.80441,0.88437,0.73295,0.65947,0.3313,0.91751,0.00109,0.00109,0.00109
182,11122.1,1.01507,0.64981,1.14612,0.89537,0.80457,0.88398,0.73529,0.6587,0.33081,0.91741,0.0010405,0.0010405,0.0010405
